loss,id
1568.36791992,629
1556.21936035,634
993.058227539,638
1110.97314453,642
1988.42016602,643
988.072143555,645
6404.95947266,648
1266.91650391,652
1075.83813477,664
2219.86767578,666
891.962524414,672
2037.8347168,676
4287.91455078,678
1814.01464844,682
2706.09765625,686
2381.19091797,688
1265.40710449,689
1753.23425293,690
10530.0419922,692
1641.08044434,695
3988.84130859,697
2016.04370117,698
2502.85620117,706
1532.31982422,708
2817.95532227,712
4431.30810547,715
1362.84594727,717
3240.13745117,725
1152.11132812,729
1452.72241211,737
5516.65039062,739
3501.02416992,747
2722.69482422,753
2258.75927734,758
2175.47583008,759
1478.99560547,763
4537.05566406,773
2112.01538086,774
1543.30114746,776
3314.06518555,788
2522.61206055,790
1057.81665039,794
3005.55151367,801
1554.45910645,802
1298.20446777,805
5053.06201172,809
1733.17102051,812
2364.4362793,825
2274.49169922,828
1583.73706055,830
1316.07385254,833
5661.27636719,850
5885.55712891,852
1408.65454102,862
1382.95288086,863
1465.80554199,864
3532.35400391,865
6655.91210938,868
1563.70336914,872
5475.95605469,879
1501.46228027,880
1298.38024902,883
1486.39013672,886
1740.40039062,923
1470.11633301,924
1443.31750488,932
5921.89746094,945
6870.53417969,947
2147.90600586,948
3173.60864258,955
4153.02734375,963
1397.7220459,979
1490.91870117,989
3166.07250977,994
1740.46887207,995
1551.67211914,998
3906.86621094,1000
1617.92102051,1018
1843.56152344,1019
1756.18994141,1028
1305.90625,1034
1515.67810059,1038
1379.09899902,1040
1354.92053223,1042
6955.87890625,1057
2137.02880859,1058
1048.24243164,1063
4148.39257812,1066
4052.08837891,1071
4335.77880859,1073
3016.76928711,1074
2953.79614258,1077
9314.65234375,1080
851.567749023,1088
815.294555664,1096
11085.2099609,1097
5426.49755859,1105
1825.7265625,1115
2764.11914062,1116
2372.55517578,1122
4948.26171875,1130
1058.27966309,1133
1892.6796875,1137
2043.2331543,1140
7635.89746094,1143
5078.69433594,1149
933.043212891,1150
768.274780273,1153
860.807250977,1157
632.311218262,1180
836.162475586,1183
1642.35388184,1188
1096.54650879,1193
748.157226562,1200
3836.76074219,1209
1940.98974609,1214
2058.44262695,1219
5714.20263672,1223
863.449951172,1227
1542.65039062,1228
4543.69628906,1229
1145.72033691,1233
5185.64160156,1238
1851.35327148,1239
3293.16870117,1241
1834.18847656,1243
1253.97961426,1244
3694.06933594,1245
3968.4296875,1277
3346.38183594,1279
11227.8994141,1292
1415.99829102,1293
10250.5585938,1299
2803.24926758,1304
3650.05297852,1313
2291.96069336,1328
1098.11035156,1330
1585.78381348,1334
1270.42858887,1335
5260.2890625,1336
1009.52026367,1341
1171.74938965,1344
912.388305664,1351
2553.53808594,1352
1562.30786133,1354
3982.92919922,1368
1331.08532715,1373
719.296203613,1375
1662.68127441,1381
4327.07958984,1384
3990.78320312,1385
5660.30371094,1388
5091.63769531,1401
2617.9465332,1402
1453.04711914,1404
1473.49243164,1406
1070.9798584,1409
1428.77990723,1422
3073.5859375,1429
5607.00097656,1433
1039.32312012,1438
1201.3770752,1444
1147.98095703,1446
1104.66955566,1450
748.14050293,1451
1855.45898438,1454
2242.46875,1458
3066.12670898,1461
6071.22314453,1464
1038.12878418,1465
2194.1640625,1478
1674.14660645,1479
2817.75390625,1480
2264.3581543,1484
1003.80493164,1486
900.996704102,1488
3332.1550293,1489
1030.3548584,1491
2209.1027832,1507
2047.87597656,1515
2780.84985352,1519
1843.70080566,1528
1032.32946777,1529
2873.44921875,1530
1087.68481445,1532
1616.86547852,1541
3406.34375,1542
1325.45654297,1547
1055.68444824,1549
2420.62890625,1553
2787.65771484,1554
1349.2824707,1555
1630.21447754,1559
1505.01953125,1565
1105.12316895,1568
3467.10253906,1576
968.749511719,1579
927.935058594,1592
3148.36083984,1596
941.34777832,1605
1557.84802246,1607
2083.84106445,1612
2953.14672852,1617
2298.27368164,1619
7714.03271484,1620
2622.14746094,1624
1427.01623535,1627
1804.58312988,1633
1290.25512695,1636
1177.93078613,1639
4492.828125,1640
1129.65478516,1644
1484.72167969,1646
2531.5534668,1647
1328.30700684,1654
3304.08935547,1655
5888.44238281,1664
2136.60205078,1665
4914.09082031,1667
1124.3079834,1669
2115.59790039,1678
2078.26342773,1682
1063.60144043,1689
2674.62744141,1690
5212.10595703,1693
918.674560547,1695
2246.63012695,1705
2451.28344727,1706
2082.24609375,1708
1987.91723633,1716
8693.57421875,1720
1595.32080078,1722
4024.89257812,1749
1647.60070801,1750
5950.25537109,1751
2582.82519531,1760
3910.81982422,1763
1565.03601074,1770
2139.90673828,1777
5504.47314453,1785
1245.66992188,1791
3957.05224609,1794
1274.75341797,1800
1281.36437988,1816
1097.5769043,1817
3109.96679688,1821
1419.43249512,1836
1658.91650391,1838
2017.46972656,1851
2909.46459961,1852
2441.85400391,1854
856.136108398,1856
761.37890625,1865
1121.38061523,1872
834.413452148,1878
928.084106445,1880
1402.18969727,1881
2024.87426758,1882
868.586425781,1886
1590.94812012,1892
2223.546875,1894
2456.16552734,1898
2861.92236328,1899
1200.43249512,1902
4055.39013672,1903
1320.26452637,1906
2452.45581055,1910
1736.25878906,1911
3331.27246094,1914
3203.66625977,1929
1446.09069824,1932
1008.78051758,1952
1339.86914062,1959
1587.30700684,1960
3716.22119141,1976
2925.41186523,1980
1857.74682617,1981
2195.18261719,1987
1573.90808105,1994
1012.45129395,2000
2242.52563477,2008
2209.875,2011
5188.80615234,2012
1797.58886719,2019
3555.99194336,2022
7155.05371094,2024
851.192138672,2028
3698.79980469,2030
6978.27734375,2031
1789.29248047,2047
708.915405273,2049
1514.68273926,2050
4448.97802734,2051
1775.6138916,2056
1055.81677246,2057
2186.87109375,2059
3642.4675293,2069
1872.9387207,2085
984.245239258,2089
1589.12243652,2090
2717.32861328,2101
2418.47290039,2114
1358.53186035,2115
1279.1628418,2118
2311.83959961,2119
1493.72937012,2125
3164.25610352,2128
1495.06408691,2129
1767.98400879,2132
2283.55834961,2133
769.231933594,2135
1813.61425781,2136
1256.58740234,2143
1163.84912109,2144
2871.42456055,2145
2378.09716797,2152
3218.28491211,2160
1559.11083984,2166
1108.03833008,2169
1750.59094238,2170
1727.37878418,2172
1720.41027832,2181
1819.23425293,2183
3180.12353516,2185
2409.99755859,2188
2137.91601562,2189
4741.79345703,2194
1503.17089844,2202
2879.51367188,2208
2009.6315918,2227
5470.76757812,2230
2483.15649414,2235
1686.91296387,2236
7425.97753906,2244
1441.19299316,2248
1452.23144531,2252
1633.32751465,2254
5027.12597656,2260
1921.96850586,2263
1529.09960938,2274
1068.14672852,2277
6061.84082031,2279
12158.5439453,2280
2774.58251953,2283
774.710632324,2284
3413.62158203,2288
1910.08764648,2292
5330.71582031,2295
1252.15881348,2296
2540.85229492,2299
4817.92138672,2315
1496.57617188,2318
11017.4599609,2329
1434.59350586,2337
983.240478516,2340
1691.19616699,2342
2654.03515625,2347
4298.85058594,2349
1300.97827148,2354
2369.50512695,2361
1533.49401855,2370
3166.56054688,2378
3627.08569336,2382
1385.1237793,2387
2014.75927734,2389
1393.81628418,2394
1814.55249023,2396
2649.36547852,2400
2667.48120117,2407
1084.58959961,2414
1867.9284668,2415
2200.14086914,2421
1559.99597168,2427
2378.92480469,2428
2716.08105469,2430
2404.3371582,2435
5461.36523438,2445
1646.41882324,2446
1338.96484375,2447
1940.67529297,2449
1798.12133789,2451
14025.0986328,2458
10198.2763672,2462
2977.94970703,2463
2259.84277344,2467
5730.61621094,2471
2551.27148438,2475
3270.29443359,2478
4114.31445312,2483
1207.48864746,2485
1109.98327637,2487
724.765136719,2494
1826.12353516,2497
1471.2635498,2499
1632.46313477,2503
3005.25195312,2513
2019.15698242,2515
1659.72241211,2522
1423.98486328,2523
2799.13354492,2528
4927.74560547,2532
1162.04309082,2536
1553.3425293,2538
979.237426758,2539
2648.50292969,2540
5213.76806641,2545
1048.17224121,2548
974.8046875,2549
2473.56005859,2553
1622.90441895,2563
2196.07226562,2566
1436.53381348,2574
2665.17407227,2575
2698.89379883,2584
2505.49047852,2588
969.581298828,2589
1709.18530273,2592
1398.15332031,2596
1643.7644043,2598
910.489379883,2602
1545.27734375,2603
2503.26220703,2607
1542.04553223,2609
5501.25341797,2611
1600.14355469,2627
1894.72119141,2628
3076.16870117,2630
2187.43676758,2633
7327.56396484,2636
981.145751953,2640
1176.97912598,2641
4654.81933594,2657
963.233032227,2659
1113.15844727,2662
1774.15625,2663
2159.10571289,2667
879.927490234,2670
2173.26245117,2682
3233.76538086,2694
6214.48193359,2699
2813.49169922,2700
5463.21191406,2703
2160.03417969,2708
920.275512695,2714
769.628540039,2725
1243.26464844,2726
1348.22424316,2727
2086.1640625,2732
5621.55664062,2733
5335.14794922,2736
2167.96411133,2745
1292.6439209,2760
1925.53833008,2764
6314.69384766,2765
612.532348633,2766
2064.6875,2775
1785.80859375,2783
1150.57189941,2784
2249.68969727,2786
1266.95495605,2801
1670.15441895,2803
5409.32128906,2813
7102.76611328,2815
1648.8548584,2816
2894.54003906,2818
2365.4440918,2819
1325.64428711,2822
1853.18432617,2825
1528.75341797,2826
1701.37316895,2830
1287.921875,2834
4898.28369141,2835
2586.44628906,2856
5832.54101562,2873
5204.46240234,2886
2921.26538086,2892
954.675048828,2896
1109.61608887,2897
2152.53979492,2899
1074.00097656,2901
5214.05761719,2909
3252.55444336,2914
1161.76049805,2915
2480.45703125,2916
885.284912109,2919
2453.2121582,2926
1861.03637695,2927
1599.86035156,2933
3105.23828125,2934
1818.96374512,2941
1797.37927246,2942
2503.77392578,2946
1642.94519043,2949
1767.24475098,2952
9315.12402344,2957
1927.99145508,2962
975.986206055,2963
1868.37109375,2965
6338.44580078,2966
2427.25,2971
704.973083496,2975
1076.19897461,2979
8970.34082031,2985
2499.53564453,2995
1348.9810791,2996
3378.94433594,3001
2237.10546875,3007
909.307617188,3008
3476.48706055,3014
10826.8476562,3017
1329.73168945,3021
2479.9074707,3025
1067.68786621,3026
2326.56323242,3034
2517.43188477,3035
3034.83349609,3044
3037.20678711,3046
5476.19970703,3047
3600.42602539,3057
6186.58691406,3059
3995.10595703,3063
1359.27294922,3065
2478.53393555,3067
1448.12402344,3069
3354.31152344,3076
1244.01025391,3086
2244.93774414,3088
1789.50878906,3090
2778.578125,3096
1125.31811523,3100
2033.45947266,3102
2160.20629883,3103
1064.1673584,3107
1254.85559082,3118
4413.92578125,3120
2026.79516602,3123
1203.40795898,3128
1565.87792969,3132
1585.0670166,3140
2624.66894531,3152
2989.55444336,3165
1687.85791016,3183
1049.66345215,3190
1872.27563477,3197
1344.34143066,3201
1816.53051758,3203
2755.4465332,3214
2108.28662109,3219
1468.14331055,3220
4051.16357422,3221
1685.11706543,3229
1114.72106934,3234
3419.32275391,3235
1784.99536133,3240
1524.57250977,3241
1920.63549805,3249
939.092041016,3254
3601.18701172,3264
1928.6237793,3266
886.700195312,3270
1931.30200195,3282
1694.17175293,3285
1279.46899414,3289
1531.68798828,3291
2205.32543945,3295
893.705078125,3299
1468.40820312,3302
6300.59960938,3303
3326.75927734,3308
3486.83789062,3309
2290.99487305,3324
5440.85351562,3327
3836.09472656,3330
1230.11291504,3335
1869.74169922,3339
2663.43798828,3340
1423.84240723,3343
2741.22875977,3350
1678.72241211,3353
8362.58691406,3356
3154.2734375,3361
1027.2623291,3368
1531.78955078,3376
1136.12878418,3381
2629.43701172,3383
2742.71875,3397
2230.98535156,3403
1744.96362305,3405
1566.95263672,3410
2400.5534668,3412
2811.46337891,3416
1686.1015625,3417
2829.38574219,3423
5881.21191406,3427
3067.46020508,3435
1157.07971191,3439
2440.0078125,3441
1447.78381348,3450
1044.13989258,3453
1323.69299316,3454
8443.68066406,3458
1602.81420898,3459
3415.05224609,3467
5119.00976562,3469
1057.45800781,3477
8579.95800781,3478
940.064697266,3482
5151.73681641,3484
2296.84570312,3506
6675.60791016,3515
3324.52685547,3522
1555.03222656,3523
1336.37512207,3526
1590.01843262,3532
1815.19628906,3534
1153.98046875,3537
1032.50927734,3539
4730.55224609,3542
1137.19372559,3545
1678.09094238,3552
1355.88476562,3554
2016.53417969,3573
1229.66967773,3576
2757.36376953,3577
1587.65820312,3580
1075.06274414,3583
1571.48120117,3584
1167.16394043,3609
4731.61474609,3613
2103.82983398,3623
3408.40454102,3624
7742.21923828,3638
2170.93676758,3642
2397.82324219,3643
1439.02746582,3647
1905.21728516,3653
4144.14013672,3654
1554.29345703,3656
840.465942383,3658
3849.41552734,3659
6439.83447266,3663
2935.84936523,3664
857.982421875,3666
1343.62072754,3681
2659.08862305,3689
2896.21069336,3694
1560.87158203,3695
1447.01867676,3699
2287.44580078,3701
3577.63574219,3704
1266.2598877,3721
3830.51367188,3726
2658.99853516,3727
2597.62670898,3729
3979.33251953,3731
1489.32617188,3738
2605.59960938,3740
2085.89794922,3744
1086.61804199,3757
954.554443359,3758
1643.04101562,3778
3738.51391602,3781
6039.11767578,3790
1387.90771484,3796
7192.5,3798
1207.70007324,3804
1139.43237305,3813
1114.83703613,3814
2797.45214844,3815
2102.1496582,3818
2806.88891602,3823
7132.81005859,3826
1587.40673828,3831
3549.74658203,3834
2730.34204102,3835
2475.80078125,3849
2641.54760742,3850
2377.26391602,3855
2647.26025391,3864
1987.15771484,3867
1193.48156738,3871
1772.75219727,3879
2646.11865234,3880
3643.38012695,3882
9242.6796875,3884
1844.7097168,3893
1753.75317383,3895
2768.78833008,3901
1031.4407959,3903
1576.54492188,3913
2013.92602539,3921
2480.76635742,3929
892.407226562,3947
1929.5090332,3962
939.43371582,3963
1681.41003418,3966
1698.7175293,3975
6561.20458984,3976
2937.49462891,3977
1162.88696289,3978
924.927734375,3979
1863.25097656,3983
807.348815918,3985
8543.44335938,3989
1929.84204102,3992
2235.27587891,3995
2366.53320312,4008
1801.3338623,4013
1853.18530273,4029
3134.35913086,4035
2261.57836914,4040
878.086547852,4048
1994.05395508,4060
1261.85473633,4066
882.33605957,4075
2563.07104492,4079
1148.34033203,4083
2005.72192383,4091
6151.22509766,4092
2807.21020508,4093
3040.28320312,4098
1460.20874023,4108
917.826782227,4109
3210.84082031,4110
2184.04199219,4116
1772.22827148,4129
4277.55175781,4130
2010.953125,4140
1656.66638184,4146
3890.87841797,4150
7676.08496094,4151
1461.94567871,4153
6101.91357422,4169
2149.67431641,4170
1636.80041504,4179
4166.73583984,4183
3059.46777344,4188
1469.52868652,4190
1603.12194824,4193
8288.93066406,4201
1322.41479492,4205
2471.87524414,4210
2086.63183594,4226
1870.29833984,4229
2835.62695312,4241
1323.76928711,4242
3790.62915039,4257
727.149353027,4258
2512.06103516,4260
5189.63867188,4263
837.295043945,4267
2208.63549805,4273
2088.67700195,4274
1254.44360352,4277
1504.60827637,4281
4781.03710938,4283
2762.11425781,4293
1428.87695312,4294
3562.77514648,4305
2993.45629883,4307
1581.25012207,4318
2381.05786133,4325
4550.60498047,4327
2807.02099609,4332
4163.35595703,4335
3931.57177734,4336
775.929138184,4337
4258.19042969,4339
1379.72937012,4343
942.714111328,4346
1806.24597168,4348
3831.96289062,4350
2226.92578125,4358
2213.14306641,4359
1919.38085938,4363
4666.13867188,4366
1006.97375488,4374
2274.98974609,4375
1146.92797852,4377
3162.04931641,4393
2510.54321289,4395
1052.07128906,4400
6903.02880859,4402
7668.03710938,4404
2340.11547852,4415
2120.56860352,4418
1390.14208984,4422
1355.9173584,4430
1933.25317383,4432
1231.74707031,4433
5646.00292969,4435
1984.69262695,4438
1879.21313477,4444
2204.05493164,4447
5042.41259766,4451
1890.73461914,4452
1514.14892578,4457
3511.58203125,4459
1450.77062988,4469
8754.33105469,4471
1197.02368164,4486
2444.33056641,4488
1319.43115234,4510
1044.30834961,4515
4365.52392578,4527
1061.3861084,4530
875.678833008,4534
3928.17285156,4535
1382.89257812,4536
2955.73364258,4548
1664.43359375,4549
5821.78125,4551
2694.11645508,4556
789.221496582,4559
1406.60852051,4564
4070.73388672,4570
7710.87841797,4575
3066.67504883,4584
2779.56811523,4585
2018.04492188,4591
2741.26391602,4592
1948.31494141,4593
1196.70263672,4594
1193.12744141,4598
2478.78442383,4607
1038.2421875,4608
2168.90258789,4620
3210.73022461,4621
2878.21289062,4625
2948.45605469,4635
4954.72216797,4638
2572.20996094,4652
2547.99487305,4657
1928.54956055,4658
5757.35498047,4666
1426.38098145,4672
2910.63012695,4676
1173.05236816,4680
5745.15820312,4681
3110.78442383,4683
1173.22912598,4684
2476.01513672,4689
2840.29711914,4690
1886.80737305,4692
1879.76635742,4697
1808.78747559,4700
15450.9228516,4705
1929.44287109,4721
1794.09326172,4726
968.635864258,4729
4631.31494141,4731
2209.4440918,4736
1840.9876709,4739
1774.52990723,4740
1105.3840332,4753
2377.1015625,4754
4487.34423828,4755
1183.86352539,4756
1811.15771484,4759
1298.88476562,4764
2599.60986328,4771
1856.57666016,4772
863.756225586,4776
2811.83959961,4780
1587.39819336,4784
1361.84326172,4786
3165.15454102,4787
1030.00415039,4789
1970.2800293,4794
1801.08959961,4800
2806.42456055,4807
7639.03710938,4813
2106.19287109,4818
10580.9384766,4823
1947.2878418,4824
2497.25048828,4829
946.814697266,4830
2455.39794922,4835
1671.64697266,4844
1769.59777832,4845
2470.08325195,4846
852.620727539,4847
2525.28271484,4854
3207.72607422,4857
973.226074219,4861
1349.63049316,4863
2766.21020508,4866
3839.10986328,4869
1496.83837891,4871
2175.90966797,4872
2598.33398438,4875
8864.91210938,4877
962.701293945,4878
1826.9498291,4885
1545.27819824,4886
3692.51733398,4888
1195.15368652,4890
1071.90197754,4896
2185.71386719,4899
727.72253418,4913
2089.85375977,4916
3775.59423828,4920
2754.31225586,4925
2186.51464844,4934
2523.93139648,4941
1622.30566406,4946
2840.79589844,4954
1345.92041016,4956
4542.12695312,4958
1230.80114746,4965
1237.99243164,4966
2600.44580078,4970
1887.53100586,4977
2542.53100586,4980
1800.17565918,4984
987.487548828,4995
2724.31884766,4997
2300.81933594,4999
3398.46606445,5005
1731.81274414,5011
2446.36523438,5015
2504.65454102,5016
2690.5925293,5019
2059.04882812,5024
2027.89990234,5030
1636.61132812,5031
2029.89477539,5034
10516.5527344,5047
2341.09204102,5048
1281.37426758,5052
2066.12304688,5061
15000.4863281,5062
3594.97143555,5067
4303.06152344,5068
1356.09692383,5077
1921.91601562,5079
3135.66943359,5090
2148.57324219,5094
2020.04907227,5103
911.025390625,5104
2041.30004883,5106
2120.83081055,5107
1216.90930176,5110
1759.72937012,5114
4319.43164062,5116
5682.5,5121
2846.34277344,5122
1003.90539551,5124
3722.05908203,5132
1755.01220703,5133
2016.53833008,5138
2474.52392578,5143
1545.55444336,5153
1907.71630859,5154
856.778320312,5155
1808.08935547,5160
4252.95996094,5169
3382.32495117,5172
2907.24121094,5173
974.669189453,5179
2953.2487793,5182
1126.06030273,5187
3042.68505859,5192
1333.7590332,5211
3270.3671875,5213
937.350952148,5219
2619.06469727,5225
1121.22998047,5226
4693.81103516,5227
1856.91992188,5228
3536.32470703,5239
1480.34436035,5241
2150.27490234,5244
4049.51416016,5248
1252.84033203,5260
1137.94641113,5266
1869.19482422,5273
7568.83300781,5280
3732.17871094,5298
1062.25671387,5300
3288.87402344,5306
1208.23986816,5307
4527.32568359,5311
1213.35180664,5316
856.256469727,5323
1667.55224609,5332
1739.38476562,5336
1060.70056152,5338
2902.05395508,5342
1362.57250977,5347
3895.765625,5355
1918.31396484,5357
1502.27624512,5362
1180.62072754,5363
996.516479492,5364
2160.1015625,5366
5273.44824219,5374
739.766174316,5375
2766.7421875,5379
2269.91308594,5380
865.911621094,5383
1466.33630371,5385
2050.07324219,5390
4178.09472656,5393
2123.2800293,5398
2707.51416016,5411
896.813110352,5414
1486.16015625,5429
9179.2265625,5432
1283.25158691,5436
4419.9140625,5437
1116.43798828,5439
3174.21679688,5440
1444.71923828,5449
1310.27478027,5458
938.252075195,5460
1268.61169434,5462
2146.10083008,5463
2431.73754883,5465
3375.04882812,5467
2711.51123047,5475
1911.99609375,5483
1405.65966797,5485
1751.69348145,5489
2792.75634766,5493
823.50012207,5497
1392.12011719,5501
1309.0625,5506
1494.36584473,5507
2764.11621094,5510
4486.60253906,5524
1340.04760742,5531
3277.47021484,5542
1936.4465332,5543
3979.72705078,5544
1847.17504883,5552
2247.00097656,5560
3887.17358398,5563
2523.30151367,5573
1062.47229004,5579
2862.66430664,5584
9430.44433594,5585
1516.6060791,5594
2065.96118164,5595
1859.73266602,5597
1417.9420166,5598
1635.99304199,5604
1511.77038574,5606
1063.48095703,5610
4351.64746094,5615
1376.39660645,5631
1420.69165039,5637
1567.90332031,5646
3100.74023438,5656
10388.8027344,5658
1545.09680176,5666
2464.17456055,5668
1386.35852051,5673
1300.81079102,5680
2420.35400391,5691
7390.12060547,5692
2087.0144043,5693
3065.77490234,5697
1729.96118164,5698
1998.37280273,5700
1972.10009766,5704
1806.83056641,5705
1219.35986328,5707
959.228637695,5710
903.758422852,5716
1451.87145996,5720
2380.00219727,5722
1887.85546875,5727
1329.14013672,5733
2395.97314453,5737
3694.99780273,5742
1030.88366699,5747
2720.38208008,5760
1555.19042969,5774
5211.05859375,5788
1881.51245117,5796
1442.95556641,5797
2470.03735352,5800
1586.76171875,5812
1241.45446777,5814
1145.58496094,5818
3443.15527344,5819
4614.41650391,5823
2436.19384766,5826
1705.03942871,5830
1569.00634766,5831
2562.28320312,5846
2021.67260742,5864
706.782104492,5869
3860.59936523,5870
1464.29467773,5879
8984.37890625,5883
1339.99475098,5886
4656.45849609,5889
2116.27026367,5904
1034.98547363,5905
2842.77709961,5910
2076.81689453,5911
1728.89575195,5914
1637.78515625,5915
1181.96765137,5920
1907.68530273,5925
1713.1003418,5926
2731.28100586,5934
3060.29174805,5939
1037.91809082,5941
1009.21923828,5943
3361.97705078,5949
1732.64562988,5961
4467.54736328,5965
2469.37548828,5966
741.787597656,5969
2440.98242188,5970
2962.88037109,5978
2599.81005859,5979
1442.96496582,5983
6025.50683594,5985
1276.04150391,5989
1471.25634766,5997
2086.97192383,6004
3997.88720703,6010
1469.36560059,6013
1637.52929688,6019
1298.39453125,6020
1185.62060547,6032
4396.53369141,6036
5451.52587891,6037
1746.56030273,6039
1845.36401367,6050
1545.02685547,6051
3998.81640625,6053
1622.62194824,6057
1326.00292969,6059
4130.75439453,6067
1354.43505859,6068
1504.6138916,6075
874.259399414,6078
4507.61572266,6079
3672.109375,6080
4520.45507812,6082
1289.97802734,6084
2964.8659668,6091
1393.53125,6092
5289.14111328,6093
1692.44372559,6096
1702.44140625,6102
1738.07202148,6105
1543.93054199,6116
900.575683594,6122
1042.59191895,6126
3962.59033203,6131
4715.85644531,6140
1220.03210449,6141
942.450439453,6146
2334.26855469,6147
2765.99804688,6157
2360.99633789,6162
2402.60546875,6163
2107.14648438,6165
5966.24755859,6170
1907.3918457,6208
3857.20068359,6216
1634.86669922,6218
2432.38012695,6223
2106.7746582,6224
1876.125,6227
9722.72949219,6240
1576.73461914,6241
1256.5111084,6246
3962.16943359,6248
1224.16723633,6249
1652.04016113,6255
2826.34228516,6261
7340.66943359,6262
1571.61889648,6269
2317.59521484,6271
2603.1496582,6278
1581.67907715,6284
1522.64770508,6285
1114.06921387,6287
2184.70043945,6288
2135.0949707,6291
983.774902344,6296
3082.87744141,6297
1750.53613281,6304
3027.5703125,6309
979.725097656,6310
2357.51220703,6311
1190.18774414,6316
1544.40124512,6319
9687.26855469,6332
6147.06494141,6335
1259.71142578,6336
1074.66821289,6341
1287.6920166,6359
1710.5513916,6369
762.799255371,6375
3219.34790039,6378
2795.70043945,6380
8860.41796875,6385
7818.69189453,6387
2683.32421875,6391
754.882202148,6392
2408.6027832,6393
874.368041992,6400
2698.75415039,6411
2172.49853516,6415
2381.81860352,6416
2783.6940918,6419
1347.64257812,6421
2385.84741211,6432
1565.14038086,6438
964.810546875,6444
1539.51879883,6445
1343.8157959,6446
7160.625,6448
1312.31994629,6452
2021.58251953,6459
3556.57592773,6470
917.763793945,6475
2405.51220703,6484
2533.67749023,6492
1661.08679199,6502
1253.34814453,6505
1949.61547852,6506
1915.7277832,6513
2915.62670898,6514
4889.15625,6524
744.852600098,6525
1575.74536133,6528
7860.66992188,6529
1894.03417969,6531
1704.71887207,6538
3463.43237305,6541
2734.27661133,6546
860.442016602,6553
780.605041504,6563
1843.06262207,6567
5730.34472656,6586
2423.48193359,6588
4371.11816406,6589
3579.28955078,6591
1237.08959961,6596
1588.37866211,6607
9172.7890625,6613
1969.02709961,6615
1256.7590332,6625
3377.82177734,6629
2630.97412109,6630
1419.57226562,6632
925.279174805,6640
2865.94897461,6645
2123.23242188,6648
1693.30847168,6656
2525.54907227,6658
1628.9050293,6661
1980.12841797,6663
3269.86743164,6665
1729.95007324,6673
1791.41271973,6676
1233.20263672,6681
1663.07836914,6683
882.487304688,6684
1204.01977539,6695
1718.25952148,6697
2685.59643555,6700
1125.86743164,6702
1358.72216797,6703
3263.53955078,6704
4607.68115234,6712
3958.94775391,6716
1198.63464355,6723
3960.77246094,6733
2126.3840332,6734
3414.80395508,6739
672.940368652,6743
1622.28479004,6746
1317.86987305,6756
1626.47692871,6758
1070.65686035,6765
2295.78735352,6772
3443.35327148,6776
1756.14147949,6777
3048.97802734,6784
