loss,id
1587.27258538,1559
1594.73925465,1565
1185.21525008,1568
3802.16948504,1576
1004.5313278,1579
907.907975496,1592
3414.69464951,1596
917.537727373,1605
1524.11916447,1607
2090.41297107,1612
3080.76040161,1617
2441.11422345,1619
8476.41435744,1620
2851.37947568,1624
1306.38164649,1627
1718.33426863,1633
1275.34241858,1636
1114.36330155,1639
4497.32548452,1640
1145.96980062,1644
1433.59602158,1646
2430.59931691,1647
1320.72869225,1654
3264.07218542,1655
6684.46199652,1664
2194.81572895,1665
5175.60378827,1667
1162.19395628,1669
2372.5953708,1678
1999.3813624,1682
1061.14604667,1689
2718.04886131,1690
5630.34369277,1693
954.110039738,1695
2437.88575322,1705
2621.58861439,1706
2121.14401779,1708
2175.08996283,1716
9035.21162992,1720
1717.22282098,1722
4280.71792828,1749
1433.13600743,1750
5888.48010093,1751
2858.07420122,1760
4073.76586629,1763
1517.83611507,1770
1963.40056672,1777
6081.3895588,1785
1170.29602358,1791
4418.94776007,1794
1231.42403429,1800
1305.17217075,1816
974.272103845,1817
3383.70058935,1821
1402.68845493,1836
1704.98296172,1838
2028.46912679,1851
2945.88686196,1852
2541.55387489,1854
801.670724875,1856
785.167212078,1865
1136.51059558,1872
797.499411548,1878
1011.99465238,1880
1431.49210874,1881
1876.39490919,1882
852.821359711,1886
1548.91151821,1892
2434.97566763,1894
2793.39370645,1898
2509.25703452,1899
1231.8113811,1902
3894.12048274,1903
1425.78576389,1906
2359.83785193,1910
1814.56086188,1911
3359.67299209,1914
3244.25117654,1929
1431.38116489,1932
989.082410984,1952
1384.60774413,1959
1902.14673808,1960
3947.86933153,1976
2991.01921054,1980
2041.61220802,1981
2225.80729237,1987
1785.14790389,1994
851.843697868,2000
2255.96270225,2008
2437.92663139,2011
5277.32724335,2012
1767.45967692,2019
3570.84583685,2022
8890.65174949,2024
914.611909079,2028
3823.52388016,2030
7085.37448659,2031
1820.84698527,2047
678.203006115,2049
1598.86383114,2050
4567.56405069,2051
1752.9668919,2056
1015.94911371,2057
2333.89792491,2059
3785.01330551,2069
1695.97259323,2085
956.255722544,2089
1634.25622186,2090
2966.6646123,2101
2379.11730429,2114
1371.59145215,2115
1324.12314977,2118
2447.62044619,2119
1610.42235735,2125
3185.28496745,2128
1502.91117548,2129
1779.1085688,2132
2387.72550472,2133
750.435153254,2135
1740.49582845,2136
1207.34464153,2143
1162.18240108,2144
2801.11646548,2145
2228.99839749,2152
3569.9768439,2160
1539.85895824,2166
1133.01084664,2169
1481.90466414,2170
1745.47419579,2172
1605.55143918,2181
1755.06857957,2183
3007.12773993,2185
2505.15331381,2188
2197.50587012,2189
5184.81928889,2194
1519.98518831,2202
2851.07444666,2208
1828.2784078,2227
5653.30314558,2230
2197.22734352,2235
1747.48259367,2236
7402.05537463,2244
1494.63927254,2248
1439.74165953,2252
1642.87129015,2254
5850.90095871,2260
2046.22489748,2263
1588.66110252,2274
963.680429406,2277
6449.26159337,2279
11683.2147989,2280
2657.23295858,2283
818.948666101,2284
2969.93745919,2288
2071.41962251,2292
5266.18654717,2295
1252.5775454,2296
2500.81898426,2299
5469.16249723,2315
1645.62854013,2318
11030.667138,2329
1562.40025777,2337
964.740294159,2340
1708.60565347,2342
2414.14037042,2347
4487.93421868,2349
1309.4563207,2354
2454.58417586,2361
1658.11174587,2370
2999.72238187,2378
3926.05490849,2382
1481.7672319,2387
2147.76041196,2389
1387.56381297,2394
2141.22454621,2396
2947.35364488,2400
2582.94301762,2407
1080.16660806,2414
1858.02276475,2415
2133.06638174,2421
1626.14512212,2427
2436.00293996,2428
2719.27573978,2430
2461.17712387,2435
5353.14456372,2445
1701.84534113,2446
1260.90592147,2447
1983.64211774,2449
1907.41774445,2451
14349.810275,2458
11070.005013,2462
2840.96362549,2463
2138.22790673,2467
6122.6066732,2471
2219.78797482,2475
3322.66928362,2478
4391.40857462,2483
1186.21046963,2485
1157.44621944,2487
699.224992284,2494
1908.20900344,2497
1579.85744181,2499
1344.85541118,2503
2783.92063779,2513
2133.58194472,2515
1746.16454426,2522
1306.52456127,2523
2816.52287759,2528
5329.56397759,2532
1113.59444207,2536
1556.93018235,2538
978.884049807,2539
2271.83042456,2540
5007.81526062,2545
1106.86572468,2548
970.680219786,2549
2487.38054378,2553
1703.4717195,2563
2221.25798125,2566
1434.63584856,2574
2837.22460213,2575
2854.30133693,2584
2598.57529941,2588
936.678137856,2589
1654.90703931,2592
1466.31020365,2596
1638.75358549,2598
1025.08402002,2602
1530.17539676,2603
2447.0196589,2607
1498.85620037,2609
5623.69802916,2611
1615.12518014,2627
1819.56387933,2628
3072.88035308,2630
2236.08357577,2633
7365.64971767,2636
1049.14379412,2640
1254.13159977,2641
4831.55638204,2657
1029.29931775,2659
1041.17251039,2662
1893.29072735,2663
2249.96591077,2667
949.913749617,2670
2216.17787438,2682
3233.5799267,2694
6303.54248742,2699
3036.66161241,2700
5602.93472569,2703
2192.07609853,2708
933.963987684,2714
709.30938624,2725
1275.16664828,2726
1287.20559701,2727
1986.47218555,2732
5535.05777357,2733
5465.49514884,2736
2375.88886768,2745
1335.09934259,2760
2025.00992716,2764
6418.186959,2765
604.936745128,2766
2022.82090772,2775
1703.46381578,2783
1098.80377648,2784
2245.38900018,2786
1351.52002546,2801
1901.01745548,2803
5557.19223449,2813
7016.14297371,2815
1476.26915398,2816
2869.29194535,2818
2251.78077455,2819
1239.63754878,2822
1711.2679235,2825
1377.40789879,2826
1547.00658231,2830
1384.87913592,2834
6100.53782311,2835
2819.67394063,2856
6415.32186541,2873
5713.05976756,2886
3457.1548102,2892
980.359048718,2896
976.727436547,2897
2131.72870656,2899
1071.75985445,2901
5557.6213228,2909
3828.81242685,2914
1252.67232257,2915
2319.12247134,2916
872.816345434,2919
2438.89448957,2926
1837.86301828,2927
1573.78075336,2933
3084.06589697,2934
1770.99072555,2941
1781.14654808,2942
2568.69655499,2946
1687.9155037,2949
1647.386014,2952
9478.89561747,2957
1942.06059759,2962
953.156860348,2963
2008.51129926,2965
6431.01812952,2966
2305.73284598,2971
703.925744004,2975
1064.42574831,2979
9136.43065568,2985
2801.52409561,2995
1433.01716186,2996
3002.53278036,3001
2596.69758744,3007
933.448496452,3008
3389.91674785,3014
11240.9201275,3017
1308.01423035,3021
2597.45658592,3025
989.790348535,3026
2319.95960904,3034
2539.68053936,3035
2996.41687672,3044
3249.40601653,3046
5729.77789875,3047
3028.58700648,3057
6541.77238887,3059
4257.84100285,3063
1355.5490427,3065
2389.16746793,3067
1349.36123225,3069
3597.4575703,3076
1223.19686236,3086
2387.07517347,3088
1980.7784287,3090
3055.65092819,3096
1106.34551086,3100
2162.58513516,3102
2526.1542885,3103
1031.01407997,3107
1248.12874848,3118
4448.14068709,3120
2010.6306341,3123
1263.69670258,3128
1634.23768651,3132
1701.99050636,3140
2406.08396116,3152
3061.52986235,3165
1518.6549079,3183
1093.06687526,3190
1990.22898436,3197
1295.47386926,3201
1879.04165024,3203
2412.07923922,3214
2173.2353005,3219
1479.35280867,3220
4405.17603177,3221
1687.85967324,3229
1151.71694014,3234
3304.26183559,3235
1687.32356103,3240
1559.41788762,3241
2210.5948998,3249
899.0919777,3254
3988.9447727,3264
2119.74629043,3266
841.991568934,3270
1977.78878489,3282
1827.02681666,3285
1307.74008251,3289
1508.54577875,3291
2153.79911108,3295
867.172910666,3299
1573.58409803,3302
6065.14435464,3303
3654.29868091,3308
4024.82137854,3309
2017.38591618,3324
5431.49526732,3327
4192.50059904,3330
1391.1786476,3335
1913.63195381,3339
2621.26784303,3340
1557.87247846,3343
2856.0993466,3350
1736.338013,3353
8623.84714052,3356
3379.79886099,3361
1097.74720658,3368
1433.50319037,3376
1180.78504093,3381
2508.62725583,3383
3158.77072038,3397
2300.56119164,3403
1789.81913273,3405
1503.24357789,3410
2467.17691779,3412
2822.68602979,3416
1812.44299293,3417
3297.55226205,3423
6694.10226044,3427
3252.82098997,3435
1151.66650752,3439
2470.66185997,3441
1459.95207479,3450
958.717863184,3453
1325.20221913,3454
9019.29395718,3458
1686.43733483,3459
3732.3053657,3467
5729.95301724,3469
1103.56909396,3477
8344.59285651,3478
945.210523588,3482
5365.47072357,3484
2571.74037354,3506
6605.92160796,3515
3503.71696137,3522
1617.25715502,3523
1253.99163849,3526
1624.21791965,3532
1758.54358108,3534
1086.3697545,3537
1037.27085104,3539
4608.46572739,3542
1126.64558813,3545
1739.17614299,3552
1270.6481875,3554
1988.65017109,3573
1189.69234726,3576
2949.43176603,3577
1614.98528407,3580
1130.93364122,3583
1644.72482572,3584
1152.76697906,3609
5155.91901138,3613
2147.88973236,3623
3757.74589063,3624
8233.40900798,3638
2102.19722291,3642
2420.69252349,3643
1393.51815213,3647
1835.0961816,3653
4355.68908618,3654
1557.45717054,3656
860.106494492,3658
3839.31707553,3659
6500.63019453,3663
3307.45795812,3664
908.155334635,3666
1412.5351666,3681
2911.72155525,3689
2978.07929011,3694
1521.44696582,3695
1548.78158231,3699
2446.13522735,3701
3490.33776135,3704
1124.56148698,3721
4229.06911956,3726
3032.0497762,3727
2605.3702434,3729
4119.97221261,3731
1396.04079856,3738
2848.99895301,3740
1643.85485439,3744
1041.49868655,3757
886.699223026,3758
1709.22169035,3778
3853.44834623,3781
6203.51534858,3790
1198.98251507,3796
6553.92370799,3798
1189.55319624,3804
1144.87747167,3813
1140.54728367,3814
2668.69832036,3815
2101.0435175,3818
2814.5501727,3823
8086.6274377,3826
1600.72370737,3831
3757.76188241,3834
2875.19606975,3835
2401.81049098,3849
2588.83138232,3850
2394.2745189,3855
2536.34838374,3864
2313.87883591,3867
1204.24936057,3871
1710.87598962,3879
2646.53882232,3880
4164.39046814,3882
9766.65781618,3884
1822.07740092,3893
1584.27019643,3895
3086.77084891,3901
1072.58680166,3903
1525.47121275,3913
2185.25257726,3921
2517.35992112,3929
858.757884512,3947
1921.95064825,3962
977.304690274,3963
1754.41034636,3966
1815.44085392,3975
6114.90956002,3976
2983.66318161,3977
1214.07678177,3978
994.591002912,3979
1925.62710552,3983
823.728925474,3985
8967.95837294,3989
1943.20355123,3992
2272.35842579,3995
2361.78724334,4008
1834.64907353,4013
1814.06260346,4029
3467.15479488,4035
2296.1587832,4040
878.9183585,4048
2090.26540855,4060
1288.20745309,4066
860.226066735,4075
2453.90868802,4079
1118.39225837,4083
1760.39271471,4091
7022.03088188,4092
2873.10328912,4093
2978.08445102,4098
1549.00210221,4108
915.740929953,4109
3335.51371061,4110
2278.53230107,4116
1806.76233665,4129
4489.06639788,4130
2190.64026244,4140
1664.89482263,4146
4056.71934288,4150
7637.53114469,4151
1436.90834483,4153
5963.16560573,4169
2061.91083298,4170
1651.24983003,4179
3976.31389485,4183
3270.40614887,4188
1502.79905378,4190
1534.27335572,4193
8087.23709606,4201
1216.96257059,4205
2540.54538167,4210
2144.6639351,4226
1830.60849721,4229
2875.52247361,4241
1254.92238321,4242
3563.72159946,4257
679.351965615,4258
2446.08515106,4260
5261.16772079,4263
851.557639599,4267
2241.07429184,4273
1935.37122881,4274
1307.12619813,4277
1671.58279544,4281
4919.32879284,4283
2838.5419131,4293
1440.47624427,4294
3988.24224095,4305
3097.64338406,4307
1425.04745555,4318
2317.02890603,4325
4480.57479698,4327
3151.09036915,4332
4340.5510811,4335
4122.38394324,4336
736.727298877,4337
4183.68113192,4339
1403.28786681,4343
934.727707015,4346
1670.43147694,4348
3991.66768149,4350
2151.35672409,4358
1917.10541385,4359
2075.73837472,4363
4371.98161356,4366
1039.41076095,4374
2212.92103459,4375
1131.54073993,4377
3259.55902566,4393
2397.14142044,4395
1035.18319518,4400
6603.76434425,4402
7964.37555192,4404
2419.32453601,4415
1950.6416281,4418
1448.70599327,4422
1439.89095652,4430
2164.92826742,4432
1077.06167586,4433
5979.80170522,4435
1919.53657722,4438
1961.81740807,4444
2126.27247056,4447
5280.01053431,4451
2014.4659528,4452
1530.95763471,4457
3856.7108445,4459
1289.90640327,4469
8955.1208121,4471
1193.83565159,4486
2420.13796924,4488
1520.70820268,4510
949.413524492,4515
3955.08529191,4527
1049.64180272,4530
898.868316353,4534
4063.10844141,4535
1344.17445611,4536
2845.73614583,4548
1666.91792575,4549
5358.0603956,4551
2779.78083481,4556
751.507468393,4559
1271.45673391,4564
4310.09151656,4570
7913.02406195,4575
3074.89246853,4584
2926.79531765,4585
2040.26147784,4591
2911.80762765,4592
1921.26876372,4593
1189.38944375,4594
1092.42509356,4598
2580.09433979,4607
972.180802685,4608
2408.75536065,4620
3218.2139948,4621
2833.75432069,4625
2920.42415235,4635
5018.76891032,4638
2866.44073312,4652
2482.74103021,4657
2052.02997076,4658
5717.26094898,4666
1491.53887576,4672
3055.4402248,4676
1087.21872675,4680
6331.73431789,4681
3438.20827399,4683
1095.69758334,4684
2642.22060535,4689
2790.2186321,4690
1834.55573027,4692
1871.52338912,4697
1813.17675422,4700
18402.8252445,4705
1919.9665071,4721
1928.33049816,4726
962.097644579,4729
4674.90968738,4731
2113.13783784,4736
1875.47691745,4739
1817.42040342,4740
1151.38462694,4753
2581.03054664,4754
5324.40302529,4755
1115.44002591,4756
1846.62526437,4759
1279.4331135,4764
3040.82672628,4771
1698.38711608,4772
846.376433684,4776
3040.48558558,4780
1530.7943305,4784
1436.53179558,4786
3276.44781293,4787
1064.83107477,4789
1978.05681439,4794
1736.84698179,4800
3196.50775099,4807
8003.02492971,4813
2457.01071557,4818
10925.5795637,4823
1986.31479136,4824
2550.30596596,4829
901.6585198,4830
2515.9706216,4835
1728.67684736,4844
1582.50543441,4845
2496.17088376,4846
862.016039802,4847
2793.49113514,4854
3198.73447387,4857
972.997380411,4861
1203.40449892,4863
2952.7280533,4866
4347.37798329,4869
1424.7582307,4871
2117.09344598,4872
2757.95535718,4875
9073.00634756,4877
996.322680651,4878
2035.29362254,4885
1474.44201728,4886
4069.2560699,4888
1258.12519432,4890
1138.34972202,4896
2443.37376691,4899
764.641372364,4913
2198.72483949,4916
3879.37937735,4920
2964.28688009,4925
2091.21763546,4934
2367.98691775,4941
1600.61750454,4946
2991.1788999,4954
1332.41163928,4956
4748.44434804,4958
1244.41617909,4965
1311.07635871,4966
2634.9617629,4970
1813.6254862,4977
2650.04955252,4980
1954.05466992,4984
916.653002944,4995
3014.82004677,4997
2086.84853601,4999
3708.13759931,5005
1660.18269181,5011
2443.32702487,5015
2514.62951191,5016
2997.23360861,5019
2193.75834335,5024
2046.3829555,5030
1628.15813249,5031
2107.83122797,5034
10562.2033055,5047
2484.66948882,5048
1308.23228453,5052
1944.79783981,5061
11199.0967248,5062
3584.76199881,5067
4628.26328879,5068
1388.0949787,5077
2096.85913071,5079
3183.00257672,5090
2286.84905921,5094
1939.82713745,5103
913.204230302,5104
2169.23614168,5106
2083.73958885,5107
1206.92852019,5110
1816.76429945,5114
4393.9169182,5116
5633.05934541,5121
3123.60255336,5122
992.44740749,5124
4063.42973656,5132
1804.49188368,5133
2159.62257225,5138
2409.23879954,5143
1541.64174664,5153
1984.53288302,5154
891.886927416,5155
1801.36543546,5160
4007.53350535,5169
3287.65830907,5172
3135.8200757,5173
1031.0663137,5179
3056.24122842,5182
1212.66155357,5187
3006.61530633,5192
1338.17946515,5211
3207.95713917,5213
956.794216428,5219
2626.9285513,5225
1145.38430431,5226
4651.98969563,5227
2253.56387495,5228
3700.80369195,5239
1494.08663828,5241
2198.62775904,5244
3999.65090144,5248
1256.39387086,5260
1121.45404943,5266
1881.12117658,5273
7425.07143288,5280
4471.68875846,5298
1069.11492242,5300
3332.095961,5306
1146.78498207,5307
4439.47890794,5311
1167.59526823,5316
897.728235986,5323
1742.51288693,5332
1756.56731391,5336
1013.89505052,5338
3443.95198493,5342
1300.54825454,5347
4053.10607248,5355
2026.9474933,5357
1456.75496446,5362
1279.71086289,5363
1007.20358369,5364
2197.68222269,5366
5163.07965944,5374
758.451159364,5375
2935.85474186,5379
2514.27477464,5380
861.785907506,5383
1590.18098661,5385
1995.7259359,5390
4899.66177596,5393
1962.24990583,5398
2671.41802743,5411
914.210285867,5414
1501.07683616,5429
9134.23142774,5432
1250.9930075,5436
4990.80563211,5437
1167.01008311,5439
3810.22028763,5440
1470.10966639,5449
1271.76849221,5458
920.524299522,5460
1180.84402565,5462
2234.11212861,5463
2616.96694389,5465
3455.83865507,5467
2724.57544618,5475
1963.18411277,5483
1241.79765167,5485
1824.48557681,5489
2718.4199668,5493
803.407979343,5497
1414.22196659,5501
1297.5478613,5506
1594.44358152,5507
3091.18011727,5510
4443.24142308,5524
1346.94318406,5531
3835.71046028,5542
1993.84770238,5543
4717.92256248,5544
1873.95309977,5552
2300.85339391,5560
4011.69949258,5563
2559.4531906,5573
1082.81936675,5579
3224.62291019,5584
9428.77404274,5585
1554.98357404,5594
1955.91407103,5595
1921.72382777,5597
1475.32780035,5598
1763.5264175,5604
1534.87522634,5606
1140.71104222,5610
4655.58378854,5615
1312.07308635,5631
1520.83405492,5637
1634.81564086,5646
3176.76526504,5656
10892.6911455,5658
1494.00868647,5666
2610.42410566,5668
1322.72547906,5673
1305.97425642,5680
2687.44716995,5691
6697.59327894,5692
2070.32389768,5693
3453.33922323,5697
1732.30098857,5698
2058.09936599,5700
2094.09585344,5704
1884.76598858,5705
997.432188196,5707
986.190042316,5710
887.596914754,5716
1616.30830696,5720
2305.46597778,5722
2083.29035324,5727
1451.20190815,5733
2460.05151119,5737
3679.56923237,5742
982.563794081,5747
2882.13828615,5760
1537.0698361,5774
5085.95023195,5788
1709.26584337,5796
1441.20019254,5797
2518.33038,5800
1606.35278569,5812
1124.15900369,5814
1209.30299296,5818
3365.10068402,5819
5633.91337559,5823
2894.3182138,5826
1742.30837476,5830
1536.38024907,5831
2675.69687512,5846
2201.24893119,5864
648.304139951,5869
4148.64945535,5870
1442.82711528,5879
10272.2421292,5883
1224.14836897,5886
5084.72217707,5889
2048.72398705,5904
1118.95763479,5905
2960.07165122,5910
2134.57492167,5911
1782.27996465,5914
1698.86045133,5915
1157.2428212,5920
1809.53055053,5925
1847.68022343,5926
2807.70006671,5934
3124.13396546,5939
1024.15282465,5941
1045.76891135,5943
3507.07640304,5949
1696.98480388,5961
5511.92829526,5965
2657.07951249,5966
747.22561857,5969
2419.39279034,5970
3105.15535704,5978
2627.29087913,5979
1395.80069343,5983
6478.69199792,5985
1356.35485216,5989
1552.88999929,5997
2290.33661172,6004
3830.32798792,6010
1504.90047155,6013
1605.45425856,6019
1202.53356366,6020
1173.54391972,6032
4834.86047172,6036
5877.10870298,6037
1668.19886002,6039
1747.20581931,6050
1495.22139807,6051
4565.34310906,6053
1632.09818801,6057
1314.37805559,6059
4139.71515427,6067
1471.19197882,6068
1604.62725266,6075
877.834378036,6078
4828.47560098,6079
3858.4756879,6080
4356.28650842,6082
1220.06499297,6084
3075.93520311,6091
1271.36916765,6092
5176.00943384,6093
1683.38448027,6096
1774.66748225,6102
1707.79384413,6105
1807.62436159,6116
899.591789556,6122
1034.57747513,6126
4264.03986321,6131
5328.70839783,6140
1228.88115455,6141
961.399831694,6146
2624.80246961,6147
2853.09670758,6157
2524.08304599,6162
2358.02801623,6163
2381.47271737,6165
7109.41911081,6170
1807.98681301,6208
4090.48779458,6216
1738.95020297,6218
2578.97843178,6223
2067.67251885,6224
1831.43262092,6227
10404.471788,6240
1509.39606254,6241
1203.13599242,6246
4411.7044272,6248
1202.63424323,6249
1622.10976229,6255
3031.70278422,6261
7331.74451392,6262
1621.24017457,6269
2239.33941738,6271
2645.86117828,6278
1671.40807169,6284
1435.54515944,6285
1095.58566223,6287
2470.35844322,6288
2219.65846771,6291
971.86226653,6296
3550.09567757,6297
1896.16280397,6304
3015.39897278,6309
924.728530339,6310
2301.02954405,6311
1225.21322561,6316
1564.08649769,6319
9450.09712982,6332
6274.65989217,6335
1257.06174149,6336
1072.64846224,6341
1219.47451789,6359
1842.47036271,6369
712.727469917,6375
3332.73276715,6378
3085.04284612,6380
10827.7078175,6385
7729.19005106,6387
2857.94586694,6391
719.646831827,6392
2599.85178991,6393
863.218343482,6400
2824.28265419,6411
2117.13637689,6415
2419.50351446,6416
3057.82783888,6419
1205.74200258,6421
2412.12676674,6432
1643.65738265,6438
892.912651031,6444
1528.9153745,6445
1309.57634524,6446
8089.46622627,6448
1448.75631775,6452
2006.77756337,6459
3898.22939594,6470
934.529774375,6475
2416.5885193,6484
2536.96980563,6492
1809.68759692,6502
1263.27365096,6505
1821.26522111,6506
1869.7364219,6513
3196.33004959,6514
4711.17867928,6524
688.248011669,6525
1472.49995894,6528
9446.00029643,6529
1700.16415098,6531
1752.86811967,6538
4089.02459641,6541
2828.82530895,6546
876.467860416,6553
739.687516218,6563
1883.59204696,6567
5793.44110725,6586
2366.97746141,6588
4349.20345839,6589
3718.50302135,6591
1393.81303361,6596
1592.2898239,6607
10513.2273841,6613
1997.84799313,6615
1299.86907872,6625
3462.65464006,6629
2691.05686165,6630
1480.46687468,6632
928.240580192,6640
3003.15706153,6645
2145.61537219,6648
1704.28115566,6656
2538.40727198,6658
1619.66769758,6661
2300.80553728,6663
2991.61907268,6665
1807.55832404,6673
1901.55879811,6676
1314.74420957,6681
1683.4395535,6683
886.885809081,6684
1259.91853717,6695
1552.66915845,6697
2854.49042903,6700
1161.14422975,6702
1315.20127935,6703
3499.84456831,6704
4653.92805543,6712
4515.88034289,6716
1288.01589192,6723
3947.69429402,6733
2279.93443941,6734
3932.15475219,6739
679.851340732,6743
1624.01652297,6746
1317.2291009,6756
1446.55686279,6758
925.539246756,6765
2183.96242744,6772
3512.30505787,6776
1788.87364033,6777
